frame_index,local_time,utc_time,sample_name,radius_m,direction,dx_vehicle_m,dy_vehicle_m,center_lon,center_lat,sample_lon,sample_lat,heading_deg,heading_convention,dem_sampling_mode,dem_mode,score,raw_score,norm_score,gradient_score,edge_iou,valid_count,valid_ratio,rough_min,rough_max,rough_mean,roughness_scale_m,dem_roughness_window_m,norm_lower_percentile,norm_upper_percentile
237,1780226471144.0876,1780226471144.0876,center,0.0,center,0.0,0.0,113.05704995113965,28.665302169712245,113.05704995113965,28.665302169712245,198.1302448339032,math,crop_rotate,local_roughness,0.08768922289631861,0.03438513045665814,0.03431413431068762,0.15292544227875648,0.18002274842312066,38038,0.152152,0,255,7.376319885253906,2.5,1.0,2.0,98.0
238,1780226471322.3093,1780226471322.3093,center,0.0,center,0.0,0.0,113.05703665232872,28.665298483936255,113.05703665232872,28.665298483936255,198.41840033213697,math,crop_rotate,local_roughness,0.05725403281182863,-0.009609833731329126,-0.009688055806332458,0.13907214112291438,0.17488312792180197,36856,0.147424,0,255,7.156476020812988,2.5,1.0,2.0,98.0
239,1780226471548.7388,1780226471548.7388,center,0.0,center,0.0,0.0,113.0570233940333,28.665294612450182,113.0570233940333,28.665294612450182,198.49147011350937,math,crop_rotate,local_roughness,0.03588982389369713,-0.036439468894293586,-0.036524280736838326,0.12439595177546268,0.15674688440051568,35887,0.143548,0,255,6.987860202789307,2.5,1.0,2.0,98.0
240,1780226471752.3105,1780226471752.3105,center,0.0,center,0.0,0.0,113.05701015723919,28.66529087559786,113.05701015723919,28.66529087559786,198.64151555406616,math,crop_rotate,local_roughness,0.060893077763792096,0.0025094874175572357,0.0024307996127519845,0.13234697328173,0.17517119505191076,35458,0.141832,0,255,6.968331813812256,2.5,1.0,2.0,98.0
241,1780226471982.4468,1780226471982.4468,center,0.0,center,0.0,0.0,113.0569970179865,28.665287032592772,113.0569970179865,28.665287032592772,198.47313637757028,math,crop_rotate,local_roughness,0.04296819056299282,-0.017912520375862263,-0.0179892623403494,0.11747174411152221,0.16923415492957747,35415,0.14166,0,255,6.96314811706543,2.5,1.0,2.0,98.0
242,1780226472213.103,1780226472213.103,center,0.0,center,0.0,0.0,113.05698391096789,28.66528325835213,113.05698391096789,28.66528325835213,198.5453366562769,math,crop_rotate,local_roughness,0.06388118708110255,0.012964346941286268,0.012891247029448057,0.1262022249220136,0.16648144032007112,34987,0.139948,0,255,7.0295281410217285,2.5,1.0,2.0,98.0
243,1780226472438.153,1780226472438.153,center,0.0,center,0.0,0.0,113.05697087032365,28.66527953701299,113.05697087032365,28.66527953701299,198.42630566199034,math,crop_rotate,local_roughness,0.05242566376762642,-0.011594510520389326,-0.011670709506919107,0.1307656755476265,0.1679371942200478,34211,0.136844,0,255,6.907104015350342,2.5,1.0,2.0,98.0
244,1780226472667.6646,1780226472667.6646,center,0.0,center,0.0,0.0,113.05695654352543,28.665275555074174,113.05695654352543,28.665275555074174,198.51450400918563,math,crop_rotate,local_roughness,0.0456092018108158,-0.019451011670567873,-0.019527675199262524,0.1252209403786893,0.1634001082837033,35810,0.14324,0,255,7.1065239906311035,2.5,1.0,2.0,98.0
245,1780226472869.211,1780226472869.211,center,0.0,center,0.0,0.0,113.05694476571568,28.66527225556606,113.05694476571568,28.66527225556606,198.57476661669781,math,crop_rotate,local_roughness,0.057404452806623665,0.0018291278278891742,0.0017518024225547752,0.12542435883159675,0.1686481726111845,35383,0.141532,0,255,7.029428005218506,2.5,1.0,2.0,98.0
246,1780226473093.8296,1780226473093.8296,center,0.0,center,0.0,0.0,113.05693171324151,28.66526858568956,113.05693171324151,28.66526858568956,198.65829743724981,math,crop_rotate,local_roughness,0.0634895734306831,0.012555699214913783,0.012483121593035966,0.12583079234336292,0.17919200695047785,36192,0.144768,0,255,7.029551982879639,2.5,1.0,2.0,98.0
247,1780226473304.3887,1780226473304.3887,center,0.0,center,0.0,0.0,113.05691736121331,28.66526448138129,113.05691736121331,28.66526448138129,198.68507932565413,math,crop_rotate,local_roughness,0.04239859985116034,-0.027898554116694393,-0.027978685992267043,0.1284152825486827,0.1658727638403726,36710,0.14684,0,255,7.114151954650879,2.5,1.0,2.0,98.0
248,1780226473555.8853,1780226473555.8853,center,0.0,center,0.0,0.0,113.05690431577936,28.665260736171565,113.05690431577936,28.665260736171565,198.75741876420165,math,crop_rotate,local_roughness,0.054755585707395006,-0.013667585769523611,-0.013750583801233294,0.13848534844016291,0.17333037988703068,35312,0.141248,0,255,6.9620161056518555,2.5,1.0,2.0,98.0
249,1780226473783.5188,1780226473783.5188,center,0.0,center,0.0,0.0,113.05689131221473,28.665256946804583,113.05689131221473,28.665256946804583,198.8963542520511,math,crop_rotate,local_roughness,0.05221279527883831,-0.018330086107447376,-0.018414560462981247,0.13853511896328444,0.16558018252933507,35759,0.143036,0,255,7.006043910980225,2.5,1.0,2.0,98.0
250,1780226474017.3296,1780226474017.3296,center,0.0,center,0.0,0.0,113.05687948040298,28.66525349805604,113.05687948040298,28.66525349805604,198.95283945050514,math,crop_rotate,local_roughness,0.06559631196810908,-0.0010535853967108388,-0.0011353651969167326,0.14715725072536284,0.1947599235353649,35412,0.141648,0,255,6.979884147644043,2.5,1.0,2.0,98.0
251,1780226474188.8328,1780226474188.8328,center,0.0,center,0.0,0.0,113.05686533246165,28.665249352395673,113.05686533246165,28.665249352395673,198.89325220053968,math,crop_rotate,local_roughness,0.04064313314026713,-0.03758545810961923,-0.03768306841401381,0.13637515726216606,0.1724760293288212,34641,0.138564,0,255,7.0087480545043945,2.5,1.0,2.0,98.0
252,1780226474426.3647,1780226474426.3647,center,0.0,center,0.0,0.0,113.05685251638789,28.66524555672188,113.05685251638789,28.66524555672188,198.88681881339053,math,crop_rotate,local_roughness,0.05829325558131416,-0.015016431800609211,-0.015102995848262878,0.14799978510635275,0.19689599258744497,34443,0.137772,0,255,6.9486517906188965,2.5,1.0,2.0,98.0
253,1780226474653.9563,1780226474653.9563,center,0.0,center,0.0,0.0,113.05683967512607,28.665241845449312,113.05683967512607,28.665241845449312,198.87098947621675,math,crop_rotate,local_roughness,0.047380015765635275,-0.03144658354676833,-0.031541288791110574,0.14383938800165796,0.1960171355794836,34431,0.137724,0,255,6.989531993865967,2.5,1.0,2.0,98.0
254,1780226474887.5989,1780226474887.5989,center,0.0,center,0.0,0.0,113.05682700892002,28.66523819136138,113.05682700892002,28.66523819136138,198.7692094543702,math,crop_rotate,local_roughness,0.07044452206900417,-0.004245201155104497,-0.0043359000744220754,0.16184281579985846,0.2056907781967775,35166,0.140664,0,255,7.268320083618164,2.5,1.0,2.0,98.0
255,1780226475076.3877,1780226475076.3877,center,0.0,center,0.0,0.0,113.05681432523001,28.665234542957148,113.05681432523001,28.665234542957148,198.83723667498998,math,crop_rotate,local_roughness,0.047613543275933104,-0.03484132436022571,-0.034937488323373594,0.14850924856397463,0.19292198092611743,34607,0.138428,0,255,7.12611198425293,2.5,1.0,2.0,98.0
256,1780226475312.116,1780226475312.116,center,0.0,center,0.0,0.0,113.05680168254474,28.665230903438566,113.05680168254474,28.665230903438566,198.9119161184329,math,crop_rotate,local_roughness,0.044294275111389295,-0.04641305939186283,-0.04651124740613287,0.15527880263280527,0.19534724598015737,34937,0.139748,0,255,7.128903865814209,2.5,1.0,2.0,98.0
257,1780226475534.485,1780226475534.485,center,0.0,center,0.0,0.0,113.05678907429686,28.665227270354006,113.05678907429686,28.665227270354006,198.87988880966387,math,crop_rotate,local_roughness,0.06364708451420992,-0.021747711540488678,-0.021836207354590888,0.16812666346496646,0.1973638570933056,34518,0.138072,0,255,7.024156093597412,2.5,1.0,2.0,98.0
258,1780226475732.3967,1780226475732.3967,center,0.0,center,0.0,0.0,113.05677649813872,28.665223568096952,113.05677649813872,28.665223568096952,198.67406730880504,math,crop_rotate,local_roughness,0.035571494863366145,-0.06109426787125107,-0.06119542534494415,0.1538421751179676,0.1863947182268333,33535,0.13414,0,255,6.9711480140686035,2.5,1.0,2.0,98.0
259,1780226475969.5974,1780226475969.5974,center,0.0,center,0.0,0.0,113.05676285490941,28.665219671862896,113.05676285490941,28.665219671862896,198.524120947713,math,crop_rotate,local_roughness,0.056878761183274534,-0.028036100924786433,-0.028138689893781994,0.16078897916634363,0.18578777365713603,33035,0.13214,0,255,7.048840045928955,2.5,1.0,2.0,98.0
260,1780226476222.145,1780226476222.145,center,0.0,center,0.0,0.0,113.05674807055551,28.665215537158023,113.05674807055551,28.665215537158023,198.25306503882928,math,crop_rotate,local_roughness,0.03719786643553534,-0.05542162863968556,-0.05552601171249245,0.15052705083868043,0.17984382625671058,32230,0.12892,0,255,6.930816173553467,2.5,1.0,2.0,98.0
261,1780226476478.2817,1780226476478.2817,center,0.0,center,0.0,0.0,113.05673448977552,28.665211826595463,113.05673448977552,28.665211826595463,198.25503389559427,math,crop_rotate,local_roughness,0.014286255731387101,-0.08333948306062307,-0.08345166265780996,0.13374371154040574,0.17260673883955724,32133,0.128532,0,255,7.039951801300049,2.5,1.0,2.0,98.0
262,1780226476726.1262,1780226476726.1262,center,0.0,center,0.0,0.0,113.05672112262722,28.66520811413271,113.05672112262722,28.66520811413271,198.27131142694313,math,crop_rotate,local_roughness,0.04173788096316049,-0.04791680596296865,-0.048009857631520485,0.15142956146777056,0.18486554096310193,31568,0.126272,0,255,6.672952175140381,2.5,1.0,2.0,98.0
263,1780226476979.3662,1780226476979.3662,center,0.0,center,0.0,0.0,113.05670779279923,28.665204447385328,113.05670779279923,28.665204447385328,198.09944912661157,math,crop_rotate,local_roughness,0.021700642642687368,-0.07065825084580835,-0.07075695049304992,0.13470436758636628,0.16703952274422074,31295,0.12518,0,255,6.5106120109558105,2.5,1.0,2.0,98.0
264,1780226477235.8508,1780226477235.8508,center,0.0,center,0.0,0.0,113.05669554598114,28.665201054661406,113.05669554598114,28.665201054661406,198.15640582898905,math,crop_rotate,local_roughness,0.046313840351373425,-0.04977858927799121,-0.04987568403982399,0.16387881460728138,0.18180629983008756,30137,0.120548,0,255,6.36846399307251,2.5,1.0,2.0,98.0
265,1780226477408.99,1780226477408.99,center,0.0,center,0.0,0.0,113.05668218266172,28.665197412760428,113.05668218266172,28.665197412760428,198.44333096431922,math,crop_rotate,local_roughness,0.03871966264179368,-0.0577949501429311,-0.05788639372324659,0.15679373153239845,0.18526428190069408,29598,0.118392,0,255,6.298079967498779,2.5,1.0,2.0,98.0
266,1780226477652.2102,1780226477652.2102,center,0.0,center,0.0,0.0,113.05666888136224,28.665193748461,113.05666888136224,28.665193748461,198.4831291442306,math,crop_rotate,local_roughness,0.005607119639952897,-0.09929473881721998,-0.09939448871774327,0.13394241874380378,0.16841103710751665,28650,0.1146,0,255,6.171227931976318,2.5,1.0,2.0,98.0
267,1780226477900.139,1780226477900.139,center,0.0,center,0.0,0.0,113.05665563192456,28.665189936321045,113.05665563192456,28.665189936321045,198.7109569469054,math,crop_rotate,local_roughness,0.04073242118829319,-0.06738554228895456,-0.06747171233940083,0.17298191772214144,0.1900617630544638,28259,0.113036,0,255,6.128667831420898,2.5,1.0,2.0,98.0
268,1780226478128.7175,1780226478128.7175,center,0.0,center,0.0,0.0,113.05664118121291,28.665185828592367,113.05664118121291,28.665185828592367,198.85635955262947,math,crop_rotate,local_roughness,0.019468883813556645,-0.09517948900127786,-0.09526798584213039,0.1597028356149519,0.1863191283960833,28664,0.114656,0,255,6.107391834259033,2.5,1.0,2.0,98.0
269,1780226478401.7532,1780226478401.7532,center,0.0,center,0.0,0.0,113.05662803879865,28.6651820297166,113.05662803879865,28.6651820297166,198.9154326619114,math,crop_rotate,local_roughness,0.03300513076275834,-0.07051491508728268,-0.07060719419602468,0.15964241682349314,0.1833998859098688,27657,0.110628,0,255,6.025475978851318,2.5,1.0,2.0,98.0
270,1780226478634.5928,1780226478634.5928,center,0.0,center,0.0,0.0,113.05661514965334,28.665178191006866,113.05661514965334,28.665178191006866,199.4447307186811,math,crop_rotate,local_roughness,0.006539454468596717,-0.0928839025704623,-0.09297351807810479,0.12816642091456523,0.1682322801024765,27360,0.10944,0,255,5.942172050476074,2.5,1.0,2.0,98.0
271,1780226478861.1946,1780226478861.1946,center,0.0,center,0.0,0.0,113.05660332746491,28.665174817685138,113.05660332746491,28.665174817685138,199.7687501310002,math,crop_rotate,local_roughness,-0.014731873322519788,-0.11314025410086014,-0.11322986978610777,0.1056545667996433,0.13513513513513514,26598,0.106392,0,255,5.791520118713379,2.5,1.0,2.0,98.0
272,1780226479114.662,1780226479114.662,center,0.0,center,0.0,0.0,113.05659173713403,28.66517127437735,113.05659173713403,28.66517127437735,199.71179215155732,math,crop_rotate,local_roughness,0.007787348756740059,-0.09401698316363676,-0.09411281679341232,0.13233199554025965,0.14374734456875796,26918,0.107672,0,255,5.866747856140137,2.5,1.0,2.0,98.0
273,1780226479339.059,1780226479339.059,center,0.0,center,0.0,0.0,113.05658033820349,28.665167623984374,113.05658033820349,28.665167623984374,199.8688888749919,math,crop_rotate,local_roughness,0.015471884126104313,-0.07069193630835675,-0.07079261043187245,0.12090626636363147,0.1424968474148802,27175,0.1087,0,255,5.95657205581665,2.5,1.0,2.0,98.0
274,1780226479564.2644,1780226479564.2644,center,0.0,center,0.0,0.0,113.05656883276366,28.66516417998702,113.05656883276366,28.66516417998702,199.68763061128243,math,crop_rotate,local_roughness,-0.01610986423542636,-0.12818938901673615,-0.12830004276853396,0.12101146508281628,0.13435781756661497,26818,0.107272,0,255,5.890344142913818,2.5,1.0,2.0,98.0
275,1780226479740.6619,1780226479740.6619,center,0.0,center,0.0,0.0,113.05655752643108,28.66516067962322,113.05655752643108,28.66516067962322,199.42770803297358,math,crop_rotate,local_roughness,-0.04720630979583588,-0.16873878285920058,-0.16885679970498202,0.10147762231534276,0.13293650793650794,26646,0.106584,0,255,5.90796422958374,2.5,1.0,2.0,98.0
276,1780226479969.8777,1780226479969.8777,center,0.0,center,0.0,0.0,113.0565450973851,28.665156928281235,113.0565450973851,28.665156928281235,199.26794239235326,math,crop_rotate,local_roughness,-0.028024417041647508,-0.1457321344064388,-0.14585310884130076,0.11598842849126204,0.13803060929829628,26269,0.105076,0,255,5.914055824279785,2.5,1.0,2.0,98.0
277,1780226480195.6257,1780226480195.6257,center,0.0,center,0.0,0.0,113.05653380861985,28.665153609527362,113.05653380861985,28.665153609527362,198.90861268743703,math,crop_rotate,local_roughness,-0.058144113932349334,-0.183321026875088,-0.1834463348523852,0.09500304496991675,0.12321660181582361,25978,0.103912,0,255,5.833668231964111,2.5,1.0,2.0,98.0
278,1780226480422.1409,1780226480422.1409,center,0.0,center,0.0,0.0,113.05652230518139,28.6651503301167,113.05652230518139,28.6651503301167,198.51013388241893,math,crop_rotate,local_roughness,-0.03085632003472437,-0.1594604319751813,-0.1595891137695204,0.126483761196693,0.14792727272727274,26307,0.105228,0,255,5.855544090270996,2.5,1.0,2.0,98.0
279,1780226480636.5574,1780226480636.5574,center,0.0,center,0.0,0.0,113.05651085349635,28.66514705501188,113.05651085349635,28.66514705501188,198.1080841082109,math,crop_rotate,local_roughness,-0.03663899529625146,-0.17204988183421183,-0.17217657778454246,0.12901804996721533,0.14436821040594625,26684,0.106736,0,255,6.024940013885498,2.5,1.0,2.0,98.0
280,1780226480855.9404,1780226480855.9404,center,0.0,center,0.0,0.0,113.05649913607847,28.66514387970802,113.05649913607847,28.66514387970802,197.8255220501605,math,crop_rotate,local_roughness,-0.05509186328204483,-0.1838478806616437,-0.18397366483420674,0.10243033861504197,0.13018841195636777,26589,0.106356,0,255,5.994840145111084,2.5,1.0,2.0,98.0
281,1780226481072.2861,1780226481072.2861,center,0.0,center,0.0,0.0,113.05648856509772,28.665141102683283,113.05648856509772,28.665141102683283,197.59629443880473,math,crop_rotate,local_roughness,-0.006166507867882462,-0.14514923550709635,-0.1452623194072202,0.16383948401353035,0.14657595030320958,25836,0.103344,0,255,5.839828014373779,2.5,1.0,2.0,98.0
282,1780226481294.1912,1780226481294.1912,center,0.0,center,0.0,0.0,113.0564757647975,28.665137801385413,113.0564757647975,28.665137801385413,197.06146309518584,math,crop_rotate,local_roughness,-0.014312695789842567,-0.14057352585099922,-0.1406878239768756,0.14014579421653114,0.13972798854688617,26533,0.106132,0,255,5.849515914916992,2.5,1.0,2.0,98.0
283,1780226481510.9287,1780226481510.9287,center,0.0,center,0.0,0.0,113.05646400409498,28.665134883626465,113.05646400409498,28.665134883626465,196.71232584289163,math,crop_rotate,local_roughness,-0.011699549006669724,-0.14734503983896444,-0.147462345517199,0.15423275783953275,0.1425495262704565,26523,0.106092,0,255,6.054656028747559,2.5,1.0,2.0,98.0
284,1780226481728.748,1780226481728.748,center,0.0,center,0.0,0.0,113.05645324108008,28.665132209882245,113.05645324108008,28.665132209882245,196.4799746416468,math,crop_rotate,local_roughness,-0.011984882141283404,-0.1473121731182156,-0.1474317468096745,0.15356128578675018,0.1392955500797217,26196,0.104784,0,255,6.066043853759766,2.5,1.0,2.0,98.0
285,1780226482003.6997,1780226482003.6997,center,0.0,center,0.0,0.0,113.05644125313704,28.665129462553793,113.05644125313704,28.665129462553793,196.23013384301913,math,crop_rotate,local_roughness,0.05780234957294654,-0.07774476774870716,-0.07784835511792343,0.22359765530623205,0.17664449371766444,26533,0.106132,0,255,5.971471786499023,2.5,1.0,2.0,98.0
286,1780226482164.985,1780226482164.985,center,0.0,center,0.0,0.0,113.05642932658523,28.665126540904698,113.05642932658523,28.665126540904698,195.55225954980395,math,crop_rotate,local_roughness,0.05474279061536392,-0.08767387061107562,-0.08778199034762985,0.22893974512568965,0.1811626195732156,26750,0.107,0,255,5.975647926330566,2.5,1.0,2.0,98.0
287,1780226482384.748,1780226482384.748,center,0.0,center,0.0,0.0,113.05641724142836,28.66512372327792,113.05641724142836,28.66512372327792,195.2181115275392,math,crop_rotate,local_roughness,0.0754412562936596,-0.074514505866397,-0.07462308364145873,0.2588532273254709,0.1930743489014986,27330,0.10932,0,255,6.220935821533203,2.5,1.0,2.0,98.0
288,1780226482599.9907,1780226482599.9907,center,0.0,center,0.0,0.0,113.05640508873144,28.665120990328994,113.05640508873144,28.665120990328994,194.6163434423846,math,crop_rotate,local_roughness,0.09006435318718382,-0.04377475154609184,-0.04388120464220506,0.25377559053421467,0.1924936025021325,27956,0.111824,0,255,6.331639766693115,2.5,1.0,2.0,98.0
289,1780226482814.4026,1780226482814.4026,center,0.0,center,0.0,0.0,113.05639273454383,28.665118416891918,113.05639273454383,28.665118416891918,193.79897328916329,math,crop_rotate,local_roughness,0.08956887141863389,-0.042018514030146746,-0.0421276656244555,0.2505313055824098,0.18893236444941308,28355,0.11342,0,255,6.335504055023193,2.5,1.0,2.0,98.0
290,1780226483067.7278,1780226483067.7278,center,0.0,center,0.0,0.0,113.05638041606005,28.66511587369768,113.05638041606005,28.66511587369768,192.75130649249516,math,crop_rotate,local_roughness,0.11103861660460877,0.021651423280931417,0.021556227795836578,0.2204059807042192,0.18104724727419572,29243,0.116972,0,255,6.722427845001221,2.5,1.0,2.0,98.0
291,1780226483282.623,1780226483282.623,center,0.0,center,0.0,0.0,113.05636808100458,28.665113639634086,113.05636808100458,28.665113639634086,191.760717847647,math,crop_rotate,local_roughness,0.07929456288567396,0.013152219283182897,0.013056487947813283,0.16025221003194812,0.15357561547479484,29519,0.118076,0,255,6.802403926849365,2.5,1.0,2.0,98.0
292,1780226483508.993,1780226483508.993,center,0.0,center,0.0,0.0,113.05635579835176,28.665111584411356,113.05635579835176,28.665111584411356,190.1741192360344,math,crop_rotate,local_roughness,0.127608004551615,0.055701662543628495,0.055604640840165406,0.21561211575449782,0.16688430399582135,29786,0.119144,0,255,7.091427803039551,2.5,1.0,2.0,98.0
293,1780226483729.2595,1780226483729.2595,center,0.0,center,0.0,0.0,113.05634347451561,28.665109804224226,113.05634347451561,28.665109804224226,188.52596490119694,math,crop_rotate,local_roughness,0.09273572146272636,0.05553732367827352,0.05544329081605798,0.13831535891976549,0.13711583924349882,30458,0.121832,0,255,7.057919979095459,2.5,1.0,2.0,98.0
294,1780226483904.7578,1780226483904.7578,center,0.0,center,0.0,0.0,113.05633231344088,28.665108467198404,113.05633231344088,28.665108467198404,186.7144387950718,math,crop_rotate,local_roughness,0.12460958780439196,0.0768257506440433,0.07673629746481596,0.18312138710831818,0.1528351483289523,30697,0.122788,0,255,7.038948059082031,2.5,1.0,2.0,98.0
295,1780226484129.5513,1780226484129.5513,center,0.0,center,0.0,0.0,113.05632013823104,28.665107281085426,113.05632013823104,28.665107281085426,184.25962864771773,math,crop_rotate,local_roughness,0.11083608112292596,0.06950814085527808,0.06941735505375188,0.1614589685408054,0.1414266287550995,30771,0.123084,0,255,7.347348213195801,2.5,1.0,2.0,98.0
296,1780226484352.2656,1780226484352.2656,center,0.0,center,0.0,0.0,113.05630797661566,28.66510661744557,113.05630797661566,28.66510661744557,181.68479668622106,math,crop_rotate,local_roughness,0.07672623518449748,0.03563512936334227,0.03555795342473116,0.12704302400198964,0.12753725214126482,32031,0.128124,0,255,7.866759777069092,2.5,1.0,2.0,98.0
297,1780226484606.884,1780226484606.884,center,0.0,center,0.0,0.0,113.05629589680262,28.66510649233608,113.05629589680262,28.66510649233608,178.84973155307787,math,crop_rotate,local_roughness,0.0952654540988105,0.0449371526584715,0.044868954513026804,0.15686117581476836,0.1356263660416427,32903,0.131612,0,255,7.973179817199707,2.5,1.0,2.0,98.0
298,1780226484774.6924,1780226484774.6924,center,0.0,center,0.0,0.0,113.05628398996036,28.66510689620674,113.05628398996036,28.66510689620674,176.0750540266341,math,crop_rotate,local_roughness,0.04343872315311049,-0.007399693545743786,-0.007447766816432994,0.10563332200477475,0.12055780476833108,33210,0.13284,0,255,8.234651565551758,2.5,1.0,2.0,98.0
299,1780226485003.7078,1780226485003.7078,center,0.0,center,0.0,0.0,113.05627216325557,28.665107767388587,113.05627216325557,28.665107767388587,172.84824396563832,math,crop_rotate,local_roughness,-0.016452888869762674,-0.06885286005140605,-0.0688851222612841,0.04763095194209686,0.09869766440641481,34024,0.136096,0,255,8.244308471679688,2.5,1.0,2.0,98.0
300,1780226485256.318,1780226485256.318,center,0.0,center,0.0,0.0,113.0562604610347,28.665109177279113,113.0562604610347,28.665109177279113,169.45432626227424,math,crop_rotate,local_roughness,-0.0017300274244700237,-0.042936413517394016,-0.042987545458867786,0.048695827950905025,0.09267486310569274,35249,0.140996,0,255,8.311803817749023,2.5,1.0,2.0,98.0
301,1780226485483.04,1780226485483.04,center,0.0,center,0.0,0.0,113.05624917632392,28.66511121461022,113.05624917632392,28.66511121461022,165.90531548392326,math,crop_rotate,local_roughness,-0.018731899301874626,-0.05711997902125398,-0.057194020214181,0.028277359590944278,0.08402342961017976,35776,0.143104,0,255,8.476588249206543,2.5,1.0,2.0,98.0
302,1780226485648.1091,1780226485648.1091,center,0.0,center,0.0,0.0,113.05623910373127,28.665113564825628,113.05623910373127,28.665113564825628,162.59227278194007,math,crop_rotate,local_roughness,-0.033804954608206594,-0.09742428086650995,-0.09746845642578136,0.044005992057718143,0.08949179995950597,35870,0.14348,0,255,8.146535873413086,2.5,1.0,2.0,98.0
303,1780226485873.621,1780226485873.621,center,0.0,center,0.0,0.0,113.05622843263458,28.66511676567604,113.05622843263458,28.66511676567604,159.14753912865294,math,crop_rotate,local_roughness,-0.034222679497485135,-0.08774636478227935,-0.08779128091376474,0.031250055566856616,0.08485204781501078,36904,0.147616,0,255,8.128775596618652,2.5,1.0,2.0,98.0
304,1780226486086.532,1780226486086.532,center,0.0,center,0.0,0.0,113.05621797007458,28.665120451282416,113.05621797007458,28.665120451282416,155.6644749171791,math,crop_rotate,local_roughness,-0.030129704786929806,-0.07531910720303919,-0.07535541387150443,0.025146161871994737,0.07991702064605354,36436,0.145744,0,255,7.743815898895264,2.5,1.0,2.0,98.0
305,1780226486303.1997,1780226486303.1997,center,0.0,center,0.0,0.0,113.05620878722324,28.66512422742787,113.05620878722324,28.66512422742787,152.3425710592198,math,crop_rotate,local_roughness,-0.03367782761235179,-0.07491030822469204,-0.0749356022807037,0.016748341426745004,0.07353084021369596,36838,0.147352,0,255,7.740024089813232,2.5,1.0,2.0,98.0
306,1780226486524.429,1780226486524.429,center,0.0,center,0.0,0.0,113.05619914034153,28.665128865637026,113.05619914034153,28.665128865637026,148.570727724828,math,crop_rotate,local_roughness,-0.013567009210592812,-0.07155762564125863,-0.07157854965425643,0.05733598466499606,0.08354103203175482,39126,0.156504,0,255,8.004260063171387,2.5,1.0,2.0,98.0
307,1780226486714.1248,1780226486714.1248,center,0.0,center,0.0,0.0,113.05618991363437,28.665133944428565,113.05618991363437,28.665133944428565,144.89173141521118,math,crop_rotate,local_roughness,-0.009449974846945236,-0.06529699080187289,-0.06531190658582477,0.0588257195005742,0.08757712496546644,39366,0.157464,0,255,7.71455192565918,2.5,1.0,2.0,98.0
308,1780226486937.9746,1780226486937.9746,center,0.0,center,0.0,0.0,113.0561811500588,28.66513952693801,113.0561811500588,28.66513952693801,141.30305172445614,math,crop_rotate,local_roughness,0.01669294925617112,-0.044185938039862316,-0.04419142715612801,0.09110718709342562,0.10162030532921233,39201,0.156804,0,255,7.2784881591796875,2.5,1.0,2.0,98.0
309,1780226487158.8132,1780226487158.8132,center,0.0,center,0.0,0.0,113.0561726834316,28.665145708309012,113.0561726834316,28.665145708309012,137.79615245151805,math,crop_rotate,local_roughness,0.011642745343988532,-0.039287896285884534,-0.03927949807529406,0.07388104285644503,0.09866373787296358,40011,0.160044,0,255,7.183023929595947,2.5,1.0,2.0,98.0
310,1780226487383.3894,1780226487383.3894,center,0.0,center,0.0,0.0,113.05616466498847,28.66515239696042,113.05616466498847,28.66515239696042,134.32794172289093,math,crop_rotate,local_roughness,0.00026009881564442033,-0.026480063864215083,-0.026481707855445954,0.032944529191421545,0.08357348703170028,42614,0.170456,0,255,7.24179220199585,2.5,1.0,2.0,98.0
311,1780226487605.889,1780226487605.889,center,0.0,center,0.0,0.0,113.0561570694514,28.66515948590512,113.0561570694514,28.66515948590512,130.82222322990648,math,crop_rotate,local_roughness,0.020047358303494984,-0.008424842625557582,-0.008454157552221234,0.054882544349370364,0.08942948662453468,41941,0.167764,0,255,6.869775772094727,2.5,1.0,2.0,98.0
312,1780226487824.3174,1780226487824.3174,center,0.0,center,0.0,0.0,113.05614988587617,28.66516711308983,113.05614988587617,28.66516711308983,127.28078000536735,math,crop_rotate,local_roughness,0.044615334979365005,0.001699484111949105,0.0016806632228184122,0.09709104490403307,0.10265017667844523,41604,0.166416,0,255,6.770604133605957,2.5,1.0,2.0,98.0
313,1780226488050.5107,1780226488050.5107,center,0.0,center,0.0,0.0,113.05614380844189,28.66517439298,113.05614380844189,28.66517439298,124.12703422351163,math,crop_rotate,local_roughness,0.04045529994073553,0.010483882913148298,0.01046085856579127,0.07711517273233408,0.08785140562248996,43339,0.173356,0,255,7.065095901489258,2.5,1.0,2.0,98.0
314,1780226488240.1475,1780226488240.1475,center,0.0,center,0.0,0.0,113.05613756960321,28.66518293344376,113.05613756960321,28.66518293344376,120.55298332776854,math,crop_rotate,local_roughness,0.007491741523099029,-0.008583169700669862,-0.0085886000501085,0.02714549233479712,0.08369674605836967,43069,0.172276,0,255,7.084804058074951,2.5,1.0,2.0,98.0
315,1780226488469.2603,1780226488469.2603,center,0.0,center,0.0,0.0,113.05613197327841,28.665191873050418,113.05613197327841,28.665191873050418,117.15790563795193,math,crop_rotate,local_roughness,0.019172567129588845,-0.02620963376388024,-0.026227665159129842,0.07466173992691169,0.08713416159426332,43458,0.173832,0,255,6.809887886047363,2.5,1.0,2.0,98.0
